transaction_id,amount,hour,country,merchant_category,device,country_risk_score,is_fraud,log_amount,is_night,is_high_risk_country,fraud_probability,fraud_label,risk_level
T000104,22.27,7,DE,grocery,mobile,0.099,0,3.1471649773142003,0,0,0.0,0,
T000688,37.58,6,CH,fuel,mobile,0.104,0,3.652734007477583,1,0,0.0,0,
T001305,14.31,13,CH,fuel,mobile,0.124,0,2.7285062096695922,0,0,0.0,0,
T000826,63.29,22,CH,fuel,mobile,0.016,0,4.163404098153595,0,0,0.0,0,
T000062,12.63,10,DE,restaurant,mobile,0.168,0,2.612273245708441,0,0,0.0,0,
T000852,16.74,19,DE,fuel,mobile,0.109,0,2.8758219768814333,0,0,0.0,0,
T001353,38.69,11,FR,retail,mobile,0.167,0,3.681099266794974,0,0,0.0,0,
T000223,9.32,15,CH,fuel,mobile,0.143,0,2.334083760053417,0,0,0.0,0,
T000145,39.22,16,CH,restaurant,desktop,0.111,0,3.6943643843445058,0,0,0.0,0,
T001088,21.0,11,DE,fuel,mobile,0.121,0,3.091042453358316,0,0,0.0,0,
T000373,43.62,9,CH,retail,desktop,0.169,0,3.7981821890043865,0,0,0.0,0,
T001420,33.89,17,CH,retail,desktop,0.015,0,3.5522002551986827,0,0,0.0,0,
T001142,22.42,18,CH,fuel,pos,0.065,0,3.1535903581695712,0,0,0.0,0,
T001826,12.75,8,FR,restaurant,desktop,0.099,0,2.6210388241125804,0,0,0.0,0,
T001494,61.88,22,DE,restaurant,mobile,0.077,0,4.141228148120951,0,0,0.0,0,
T001601,55.98,16,DE,grocery,desktop,0.174,0,4.0427003290697625,0,0,0.0,0,
T001270,47.22,11,IT,retail,mobile,0.12,0,3.875773872753025,0,0,0.0,0,
T000009,33.97,21,CH,restaurant,pos,0.112,0,3.5544905510752844,0,0,0.0,0,
T000449,12.99,15,IT,fuel,pos,0.184,0,2.63834278867739,0,0,0.0,0,
T000708,7.03,16,CH,restaurant,pos,0.194,0,2.0831845279586703,0,0,0.0,0,
T000255,18.35,6,CH,restaurant,mobile,0.023,0,2.9626924194757907,1,0,0.0,0,
T000882,18.29,16,CH,retail,desktop,0.165,0,2.9595868269176377,0,0,0.0,0,
T000389,17.35,14,CH,fuel,mobile,0.04,0,2.9096295745005794,0,0,0.0,0,
T000908,36.14,9,CH,restaurant,mobile,0.089,0,3.61469455592456,0,0,0.0,0,
T000924,50.25,17,CH,retail,mobile,0.064,0,3.9367156180185177,0,0,0.0,0,
T001703,47.74,12,CH,restaurant,mobile,0.043,0,3.8865000481970604,0,0,0.0,0,
T001232,23.27,7,CH,fuel,mobile,0.112,0,3.18924101973851,0,0,0.0,0,
T000460,79.75,13,IT,grocery,mobile,0.198,0,4.391357962102766,0,0,0.0,0,
T001269,51.5,7,DE,restaurant,mobile,0.038,0,3.960813169597578,0,0,0.0,0,
T001759,54.0,10,CH,restaurant,mobile,0.077,0,4.007333185232471,0,0,0.0,0,
T001168,35.05,11,CH,grocery,pos,0.128,0,3.584906863730958,0,0,0.0,0,
T000958,34.53,10,CH,fuel,mobile,0.18,0,3.5703774100329357,0,0,0.0,0,
T000501,77.14,22,IT,fuel,pos,0.012,0,4.358502089626924,0,0,0.0,0,
T000739,45.09,22,CH,fuel,pos,0.133,0,3.830596006732417,0,0,0.0,0,
T001849,31.7,14,CH,fuel,pos,0.13,0,3.4873750779032076,0,0,0.0,0,
T000868,36.42,9,CH,retail,desktop,0.075,0,3.6222053208459437,0,0,0.0,0,
T000731,13.64,8,CH,restaurant,mobile,0.182,0,2.6837575085331657,0,0,0.0,0,
T000539,17.35,9,CH,restaurant,pos,0.115,0,2.9096295745005794,0,0,0.0,0,
T001201,18.96,18,DE,retail,mobile,0.118,0,2.993730270883318,0,0,0.0,0,
T000697,11.58,8,DE,retail,pos,0.146,0,2.5321082512722946,0,0,0.0,0,
T001392,82.11,22,CH,grocery,mobile,0.045,0,4.420165031564935,0,0,0.0,0,
T001376,16.42,6,CH,restaurant,desktop,0.109,0,2.857618971424357,1,0,0.0,0,
T001145,24.76,17,IT,fuel,desktop,0.073,0,3.248822901236153,0,0,0.0,0,
T001031,9.01,17,FR,grocery,desktop,0.144,0,2.303584593327129,0,0,0.0,0,
T000372,58.6,15,DE,restaurant,mobile,0.178,0,4.087655574071304,0,0,0.0,0,
T000667,60.49,9,FR,fuel,desktop,0.19,0,4.118874559965378,0,0,0.0,0,
T001525,47.15,15,DE,retail,mobile,0.036,0,3.8743211382441345,0,0,0.0,0,
T000357,20.63,7,CH,grocery,pos,0.018,0,3.0740812399649675,0,0,0.0,0,
T000967,72.28,11,DE,restaurant,mobile,0.112,0,4.294287720365875,0,0,0.0,0,
T000783,35.39,18,CH,fuel,desktop,0.118,0,3.5942940116240685,0,0,0.0,0,
T000735,32.58,11,CH,restaurant,mobile,0.109,0,3.5139306516493947,0,0,0.0,0,
T001035,63.08,19,CH,grocery,desktop,0.176,0,4.160132302760104,0,0,0.0,0,
T000970,26.49,16,CH,grocery,pos,0.092,0,3.3138223021771545,0,0,0.0,0,
T001524,19.62,19,CH,grocery,mobile,0.152,0,3.026261478588814,0,0,0.0,0,
T001486,10.47,10,IT,retail,pos,0.052,0,2.4397349311412793,0,0,0.0,0,
T001523,13.8,15,CH,retail,pos,0.07,0,2.6946271807700692,0,0,0.0,0,
T001490,17.62,8,CH,restaurant,mobile,0.118,0,2.924236271848921,0,0,0.0,0,
T001642,23.39,17,CH,restaurant,mobile,0.194,0,3.194173212227829,0,0,0.0,0,
T001252,7.42,13,CH,restaurant,pos,0.166,0,2.130609828254235,0,0,0.0,0,
T001693,10.94,12,IT,fuel,pos,0.093,0,2.479894107964456,0,0,0.0,0,
T001749,44.73,19,DE,restaurant,desktop,0.122,0,3.822754537669964,0,0,0.0,0,
T001236,67.13,17,FR,restaurant,mobile,0.049,0,4.221417644785577,0,0,0.0,0,
T000885,74.29,7,DE,grocery,mobile,0.026,0,4.321347323862031,0,0,0.0,0,
T000079,7.44,19,DE,grocery,desktop,0.118,0,2.1329823086078656,0,0,0.0,0,
T001172,26.12,7,CH,fuel,mobile,0.151,0,3.3002714630721948,0,0,0.0,0,
T000814,45.56,13,CH,grocery,mobile,0.044,0,3.8407418034231826,0,0,0.0,0,
T001285,11.04,15,CH,retail,mobile,0.14,0,2.488234439880675,0,0,0.0,0,
T000671,7.07,14,CH,fuel,desktop,0.039,0,2.0881534822818573,0,0,0.0,0,
T001531,8.49,7,CH,fuel,desktop,0.079,0,2.2502386126218363,0,0,0.0,0,
T000057,20.38,12,CH,restaurant,mobile,0.055,0,3.062455905596899,0,0,0.0,0,
T000133,32.59,22,CH,retail,desktop,0.127,0,3.5142284036242013,0,0,0.0,0,
T001140,20.52,14,FR,grocery,mobile,0.067,0,3.0689827352935835,0,0,0.0,0,
T000933,6.56,20,CH,grocery,mobile,0.198,0,2.0228711901914416,0,0,0.0,0,
T001684,12.09,7,CH,restaurant,desktop,0.2,0,2.5718485799218085,0,0,0.0,0,
T000823,19.73,20,IT,retail,mobile,0.144,0,3.0315819264476884,0,0,0.0,0,
T001214,20.55,18,CH,restaurant,desktop,0.126,0,3.070375816549757,0,0,0.0,0,
T000504,16.6,13,IT,grocery,pos,0.135,0,2.8678989020441064,0,0,0.0,0,
T001774,15.71,19,CH,retail,mobile,0.151,0,2.8160073426073025,0,0,0.0,0,
T000347,10.54,10,IT,restaurant,pos,0.014,0,2.4458192610799534,0,0,0.0,0,
T000386,30.12,18,FR,retail,pos,0.141,0,3.4378506993101907,0,0,0.0,0,
T001024,69.17,15,CH,restaurant,mobile,0.139,0,4.250920869264197,0,0,0.0,0,
T000894,56.22,10,CH,retail,mobile,0.076,0,4.0469034876219645,0,0,0.0,0,
T000828,19.07,22,FR,retail,desktop,0.089,0,2.9992261628082466,0,0,0.0,0,
T001892,18.88,13,CH,fuel,pos,0.022,0,2.989714201228428,0,0,0.0,0,
T000475,21.13,21,CH,retail,mobile,0.078,0,3.096934154062958,0,0,0.0,0,
T001470,50.3,11,CH,fuel,mobile,0.062,0,3.937690752176724,0,0,0.0,0,
T001447,34.88,13,CH,restaurant,mobile,0.171,0,3.5801800371905954,0,0,0.0,0,
T001581,48.87,12,DE,restaurant,pos,0.053,0,3.9094196195580313,0,0,0.0,0,
T000652,20.88,6,FR,grocery,mobile,0.199,0,3.0855729775537806,1,0,0.0,0,
T000172,23.42,17,CH,restaurant,desktop,0.046,0,3.1954024686825586,0,0,0.0,0,
T001149,14.76,8,CH,grocery,mobile,0.2,0,2.757475084429733,0,0,0.0,0,
T000038,11.06,10,FR,fuel,pos,0.105,0,2.4898941912990393,0,0,0.0,0,
T000713,31.17,14,FR,fuel,desktop,0.089,0,3.471034341250935,0,0,0.0,0,
T000090,26.0,18,CH,retail,mobile,0.063,0,3.295836866004329,0,0,0.0,0,
T001936,28.57,17,FR,fuel,desktop,0.017,0,3.3867603338643857,0,0,0.0,0,
T001205,25.14,20,CH,grocery,desktop,0.099,0,3.2634667081960758,0,0,0.0,0,
T000875,72.0,20,CH,grocery,pos,0.126,0,4.290459441148391,0,0,0.0,0,
T001351,8.32,10,DE,restaurant,mobile,0.123,0,2.2321626286975,0,0,0.0,0,
T001889,24.32,12,IT,restaurant,mobile,0.114,0,3.2315945972759756,0,0,0.0,0,
T001093,25.31,10,CH,fuel,mobile,0.199,0,3.269949095052201,0,0,0.0,0,
T001155,44.97,18,CH,restaurant,pos,0.097,0,3.8279890098181366,0,0,0.0,0,
T001781,23.34,11,DE,retail,mobile,0.147,0,3.1921210875593813,0,0,0.0,0,
T001958,123.85,0,US,travel,unknown,0.652,1,4.827113016725782,1,1,1.0,1,HIGH
T000499,10.7,6,CH,restaurant,mobile,0.088,0,2.4595888418037104,1,0,0.0,0,
T000338,31.43,17,CH,fuel,mobile,0.098,0,3.4790839203192268,0,0,0.0,0,
T001188,34.13,18,FR,restaurant,mobile,0.13,0,3.559055466277736,0,0,0.0,0,
T000028,17.11,14,CH,fuel,desktop,0.07,0,2.896464271895322,0,0,0.0,0,
T001217,29.0,16,CH,fuel,pos,0.085,0,3.4011973816621555,0,0,0.0,0,
T001399,16.54,19,CH,grocery,pos,0.071,0,2.864483986944037,0,0,0.0,0,
T001820,22.67,11,IT,grocery,pos,0.138,0,3.1642084235258925,0,0,0.0,0,
T000945,12.91,20,CH,grocery,mobile,0.094,0,2.6326080059353516,0,0,0.0,0,
T000169,15.61,9,CH,grocery,mobile,0.121,0,2.8100049236252036,0,0,0.0,0,
T001404,44.6,22,CH,restaurant,pos,0.123,0,3.8199077165203406,0,0,0.0,0,
T001197,34.17,20,CH,fuel,desktop,0.014,0,3.5601934464858913,0,0,0.0,0,
T001253,30.71,11,CH,restaurant,desktop,0.187,0,3.456632088550256,0,0,0.0,0,
T001613,23.41,10,IT,retail,mobile,0.088,0,3.1949928844048685,0,0,0.0,0,
T000912,28.49,17,CH,retail,desktop,0.111,0,3.3840512228271846,0,0,0.0,0,
T000491,59.62,15,CH,retail,desktop,0.101,0,4.104624871629657,0,0,0.0,0,
T000953,58.34,6,DE,restaurant,mobile,0.065,0,4.083283614862676,1,0,0.005,0,LOW
T001097,7.4,17,IT,fuel,pos,0.198,0,2.128231705849268,0,0,0.0,0,
T001032,31.17,20,CH,grocery,mobile,0.065,0,3.471034341250935,0,0,0.0,0,
T000587,14.73,6,CH,retail,desktop,0.111,0,2.7555697170701863,1,0,0.0,0,
T000750,14.1,17,IT,grocery,mobile,0.026,0,2.714694743820879,0,0,0.0,0,
T000657,24.18,19,CH,restaurant,mobile,0.16,0,3.2260500286162013,0,0,0.0,0,
T000234,88.8,8,CH,retail,desktop,0.127,0,4.497584975308154,0,0,0.0,0,
T000732,31.34,19,CH,retail,pos,0.068,0,3.4763048541489607,0,0,0.0,0,
T001988,45.15,4,CN,crypto,emulator,0.667,1,3.8318969609488613,1,1,0.98,1,HIGH
T001632,16.67,21,FR,restaurant,pos,0.137,0,2.871868286331605,0,0,0.0,0,
T001156,16.23,18,CH,grocery,mobile,0.168,0,2.8466520505398383,0,0,0.0,0,
T001469,32.03,15,CH,restaurant,mobile,0.113,0,3.4974162394026984,0,0,0.0,0,
T001424,13.11,17,CH,grocery,desktop,0.059,0,2.6468837658647226,0,0,0.0,0,
T001627,52.91,7,CH,retail,desktop,0.19,0,3.9873159894635775,0,0,0.0,0,
T000934,31.94,8,CH,fuel,mobile,0.14,0,3.4946877247494945,0,0,0.0,0,
T001209,70.09,22,DE,restaurant,mobile,0.086,0,4.263946679941392,0,0,0.0,0,
T001065,12.53,18,CH,grocery,pos,0.161,0,2.604909442182697,0,0,0.0,0,
T000108,28.63,19,DE,fuel,desktop,0.13,0,3.388787361585474,0,0,0.0,0,
T001542,66.47,16,DE,grocery,mobile,0.115,0,4.211683054639334,0,0,0.0,0,
T000568,7.98,22,CH,grocery,desktop,0.057,0,2.194999882314108,0,0,0.0,0,
T001167,34.41,11,IT,fuel,pos,0.07,0,3.566994266123812,0,0,0.0,0,
T001174,15.61,11,CH,retail,desktop,0.021,0,2.8100049236252036,0,0,0.0,0,
T000890,40.14,21,DE,fuel,desktop,0.12,0,3.716980884224811,0,0,0.0,0,
T000947,16.2,9,CH,fuel,mobile,0.102,0,2.8449093838194073,0,0,0.0,0,
T001048,59.5,22,CH,retail,pos,0.026,0,4.102643365036796,0,0,0.0,0,
T001352,33.95,18,CH,grocery,mobile,0.166,0,3.5539184686798193,0,0,0.0,0,
T001777,23.99,20,IT,retail,pos,0.082,0,3.218475744846861,0,0,0.0,0,
T001446,17.86,9,CH,grocery,mobile,0.14,0,2.937043277205311,0,0,0.0,0,
T000884,36.93,16,CH,retail,desktop,0.047,0,3.6357423557008075,0,0,0.0,0,
T001672,19.39,6,CH,grocery,mobile,0.088,0,3.015044584586364,1,0,0.0,0,
T000850,16.88,14,CH,restaurant,desktop,0.156,0,2.883682769745368,0,0,0.0,0,
T000734,45.49,6,CH,restaurant,desktop,0.014,0,3.8392372357024933,1,0,0.0,0,
T000717,26.85,13,CH,retail,mobile,0.075,0,3.326832966373293,0,0,0.0,0,
T000454,17.85,18,CH,restaurant,mobile,0.137,0,2.93651291389402,0,0,0.0,0,
T000264,21.08,9,FR,retail,mobile,0.064,0,3.0946722214088944,0,0,0.0,0,
T000075,40.17,13,CH,retail,mobile,0.073,0,3.7177098357818132,0,0,0.0,0,
T001657,54.09,16,DE,fuel,desktop,0.028,0,4.008968211484625,0,0,0.0,0,
T000444,11.22,8,CH,grocery,mobile,0.141,0,2.503073953743449,0,0,0.0,0,
T000395,18.51,8,DE,fuel,mobile,0.013,0,2.97092715463502,0,0,0.0,0,
T000176,24.72,10,DE,retail,mobile,0.02,0,3.2472688993694185,0,0,0.0,0,
T001042,46.86,11,CH,grocery,mobile,0.082,0,3.8682800824802275,0,0,0.0,0,
T001735,9.3,18,CH,restaurant,mobile,0.012,0,2.33214389523559,0,0,0.0,0,
T001401,33.85,13,CH,fuel,mobile,0.177,0,3.551053137206533,0,0,0.0,0,
T001380,36.85,22,FR,grocery,mobile,0.084,0,3.6336309798834576,0,0,0.0,0,
T000595,18.07,15,DE,retail,mobile,0.092,0,2.9481164196123277,0,0,0.0,0,
T000061,21.95,9,IT,retail,mobile,0.112,0,3.133317936506554,0,0,0.0,0,
T001296,42.58,20,CH,grocery,desktop,0.026,0,3.774598329516474,0,0,0.0,0,
T000872,10.72,7,DE,fuel,desktop,0.112,0,2.4612967841488667,0,0,0.0,0,
T001489,52.33,21,CH,restaurant,mobile,0.144,0,3.9764990246125107,0,0,0.0,0,
T001878,8.93,11,CH,grocery,desktop,0.052,0,2.295560478057081,0,0,0.0,0,
T000278,25.58,18,CH,retail,desktop,0.146,0,3.2801590532850993,0,0,0.0,0,
T000036,27.81,11,FR,restaurant,desktop,0.166,0,3.360722549096437,0,0,0.0,0,
T001975,59.42,2,US,gift_cards,emulator,0.731,1,4.101320175958526,1,1,1.0,1,HIGH
T000662,24.06,22,CH,retail,pos,0.018,0,3.221272949467922,0,0,0.0,0,
T001953,140.45,1,US,electronics,vpn,0.689,1,4.951946297747576,1,1,1.0,1,HIGH
T001444,31.18,20,FR,grocery,desktop,0.087,0,3.471345141564237,0,0,0.0,0,
T000977,5.73,8,CH,fuel,mobile,0.016,0,1.9065751436566365,0,0,0.0,0,
T001571,11.56,13,CH,fuel,mobile,0.019,0,2.5305171610400525,0,0,0.0,0,
T000738,66.64,10,CH,retail,mobile,0.12,0,4.21419952403038,0,0,0.0,0,
T000191,41.01,18,CH,retail,mobile,0.021,0,3.7379076851812907,0,0,0.0,0,
T000919,27.56,13,CH,fuel,pos,0.113,0,3.3520071374713836,0,0,0.0,0,
T000456,23.01,14,IT,retail,desktop,0.106,0,3.178470410233162,0,0,0.0,0,
T000675,15.38,12,CH,fuel,mobile,0.136,0,2.7960610784249234,0,0,0.0,0,
T000760,17.37,12,CH,fuel,mobile,0.184,0,2.9107188992270343,0,0,0.0,0,
T001807,33.29,18,DE,retail,mobile,0.169,0,3.534853766474829,0,0,0.0,0,
T001602,16.65,9,CH,fuel,mobile,0.107,0,2.8707357833793057,0,0,0.0,0,
T000728,17.75,9,FR,restaurant,mobile,0.06,0,2.9311937524164198,0,0,0.0,0,
T000412,9.77,22,CH,restaurant,pos,0.183,0,2.3767644911682972,0,0,0.0,0,
T001098,42.51,13,CH,retail,mobile,0.146,0,3.772990796732589,0,0,0.0,0,
T000825,58.68,21,CH,restaurant,mobile,0.103,0,4.088996955895506,0,0,0.0,0,
T001639,12.93,9,CH,fuel,mobile,0.075,0,2.6340447877917144,0,0,0.0,0,
T000616,26.2,12,CH,grocery,mobile,0.068,0,3.3032169733019514,0,0,0.0,0,
T000114,21.86,18,CH,fuel,desktop,0.059,0,3.129388658366665,0,0,0.0,0,
T000417,26.3,10,DE,fuel,desktop,0.078,0,3.306886702190914,0,0,0.0,0,
T001910,69.37,7,CH,fuel,mobile,0.012,0,4.253767035978457,0,0,0.0,0,
T000969,10.4,13,CH,fuel,desktop,0.08,0,2.4336133554004498,0,0,0.0,0,
T000604,31.44,22,DE,restaurant,mobile,0.121,0,3.479392229247212,0,0,0.0,0,
T001918,22.18,11,CH,fuel,mobile,0.088,0,3.1432898379116057,0,0,0.0,0,
T000089,33.38,7,CH,grocery,pos,0.132,0,3.5374749999547035,0,0,0.0,0,
T000848,16.73,14,CH,restaurant,pos,0.05,0,2.8752581200861167,0,0,0.0,0,
T001519,74.62,7,DE,retail,mobile,0.072,0,4.325720798462787,0,0,0.0,0,
T001917,16.9,11,CH,restaurant,mobile,0.071,0,2.884800712846709,0,0,0.0,0,
T000753,46.16,19,CH,retail,mobile,0.048,0,3.85354607566917,0,0,0.0,0,
T000498,14.51,22,DE,retail,mobile,0.098,0,2.7414849771884473,0,0,0.0,0,
T001276,98.65,18,CH,retail,mobile,0.109,0,4.6016640466588035,0,0,0.0,0,
T001325,7.5,8,DE,fuel,mobile,0.143,0,2.1400661634962708,0,0,0.0,0,
T000011,18.55,17,IT,restaurant,pos,0.106,0,2.972975286431375,0,0,0.0,0,
T000396,8.78,8,CH,retail,mobile,0.039,0,2.280339484046726,0,0,0.0,0,
T000284,88.22,10,CH,fuel,pos,0.033,0,4.491105229700119,0,0,0.0,0,
T001066,11.28,20,CH,fuel,pos,0.185,0,2.5079719227189963,0,0,0.0,0,
T001191,11.02,22,CH,fuel,desktop,0.161,0,2.4865719291070616,0,0,0.0,0,
T001744,14.06,17,CH,retail,desktop,0.066,0,2.7120422223717475,0,0,0.0,0,
T000690,19.76,21,FR,restaurant,pos,0.158,0,3.033028058297688,0,0,0.0,0,
T001752,16.57,6,CH,fuel,mobile,0.011,0,2.866192902199006,1,0,0.0,0,
T001875,56.68,15,CH,retail,pos,0.147,0,4.054910492976694,0,0,0.0,0,
T000689,32.03,16,CH,fuel,mobile,0.089,0,3.4974162394026984,0,0,0.0,0,
T000851,17.58,12,CH,grocery,mobile,0.175,0,2.922085733385692,0,0,0.0,0,
T000159,36.38,6,CH,grocery,mobile,0.177,0,3.6211358020274167,1,0,0.0,0,
T000895,36.21,21,CH,fuel,mobile,0.147,0,3.6165775423585313,0,0,0.0,0,
T001575,24.01,20,IT,restaurant,pos,0.151,0,3.219275744889528,0,0,0.0,0,
T000257,16.05,17,CH,retail,mobile,0.013,0,2.8361502037295256,0,0,0.0,0,
T000335,22.46,16,CH,fuel,desktop,0.168,0,3.1552968432253294,0,0,0.0,0,
T001879,15.13,6,CH,grocery,desktop,0.026,0,2.7806808921371173,1,0,0.0,0,
T001039,45.98,20,DE,retail,pos,0.138,0,3.8497219792307664,0,0,0.0,0,
T000515,38.6,18,CH,restaurant,pos,0.138,0,3.6788291182604347,0,0,0.0,0,
T001348,10.8,16,IT,restaurant,pos,0.074,0,2.468099531471619,0,0,0.0,0,
T001015,27.63,11,IT,fuel,pos,0.172,0,3.354455119110024,0,0,0.0,0,
T000768,16.84,12,FR,restaurant,mobile,0.071,0,2.8814431271518632,0,0,0.0,0,
T001746,44.04,10,CH,restaurant,desktop,0.09,0,3.807550983831435,0,0,0.0,0,
T000761,26.4,21,CH,fuel,desktop,0.099,0,3.3105430133940246,0,0,0.0,0,
T001246,25.04,15,CH,grocery,pos,0.198,0,3.2596338173403683,0,0,0.0,0,
T001203,33.99,13,IT,retail,pos,0.104,0,3.5550623063795967,0,0,0.0,0,
T001467,31.09,21,CH,fuel,pos,0.124,0,3.4685444551217657,0,0,0.0,0,
T001983,110.43,5,CN,gift_cards,emulator,0.728,1,4.713396591058963,1,1,1.0,1,HIGH
T000521,33.99,17,DE,restaurant,desktop,0.105,0,3.5550623063795967,0,0,0.0,0,
T000022,25.55,20,FR,fuel,pos,0.056,0,3.279029747687948,0,0,0.0,0,
T000356,24.26,21,CH,fuel,pos,0.04,0,3.229222116922345,0,0,0.0,0,
T001277,31.06,22,CH,retail,mobile,0.142,0,3.467609147181407,0,0,0.0,0,
T001312,56.49,20,DE,retail,desktop,0.16,0,4.0516110196351995,0,0,0.0,0,
T001682,14.26,21,CH,grocery,mobile,0.1,0,2.725235025856311,0,0,0.0,0,
T000340,14.98,14,CH,grocery,pos,0.043,0,2.7713379403381286,0,0,0.0,0,
T000431,7.22,18,CH,grocery,mobile,0.185,0,2.1065702090680887,0,0,0.0,0,
T000473,55.71,18,CH,restaurant,mobile,0.086,0,4.037950562025936,0,0,0.0,0,
T000217,21.28,8,DE,restaurant,desktop,0.012,0,3.1036894150590832,0,0,0.0,0,
T000911,27.98,15,IT,retail,desktop,0.061,0,3.3666059368925363,0,0,0.0,0,
T001227,22.46,20,DE,restaurant,desktop,0.047,0,3.1552968432253294,0,0,0.0,0,
T001596,35.57,10,CH,retail,mobile,0.079,0,3.59922823216129,0,0,0.0,0,
T001011,27.62,17,DE,retail,mobile,0.057,0,3.3541057741283047,0,0,0.0,0,
T001949,652.77,4,US,crypto,unknown,0.659,1,6.4827556076454105,1,1,1.0,1,HIGH
T000093,20.15,7,CH,fuel,desktop,0.108,0,3.051639905492287,0,0,0.0,0,
T001008,46.05,7,DE,grocery,mobile,0.151,0,3.8512108660313884,0,0,0.0,0,
T001070,23.85,10,FR,restaurant,mobile,0.045,0,3.2128577525426376,0,0,0.0,0,
T001092,37.96,8,FR,fuel,desktop,0.121,0,3.6625354787743345,0,0,0.0,0,
T001914,8.33,12,CH,retail,pos,0.019,0,2.2332350148592526,0,0,0.0,0,
T001308,47.07,10,IT,restaurant,desktop,0.107,0,3.8726582819058692,0,0,0.0,0,
T000696,29.83,19,CH,fuel,mobile,0.051,0,3.428488241898059,0,0,0.0,0,
T001827,57.2,13,CH,grocery,pos,0.174,0,4.063885354737392,0,0,0.0,0,
T000996,72.14,8,CH,fuel,mobile,0.179,0,4.292375412721235,0,0,0.0,0,
T000153,28.2,22,CH,fuel,desktop,0.142,0,3.374168709274236,0,0,0.0,0,
T001099,30.2,16,CH,fuel,desktop,0.041,0,3.4404180948154366,0,0,0.0,0,
T001718,37.55,6,CH,grocery,pos,0.04,0,3.6519561000093383,1,0,0.0,0,
T001997,153.93,2,US,crypto,unknown,0.875,1,5.042973402008201,1,1,1.0,1,HIGH
T000789,9.06,17,CH,grocery,mobile,0.084,0,2.3085671646715933,0,0,0.0,0,
T000580,30.06,21,FR,fuel,mobile,0.154,0,3.435920817720541,0,0,0.0,0,
T000703,10.54,19,DE,restaurant,mobile,0.048,0,2.4458192610799534,0,0,0.0,0,
T001212,15.94,22,FR,fuel,desktop,0.064,0,2.8296776892239084,0,0,0.0,0,
T001295,23.12,14,FR,grocery,pos,0.089,0,3.1830413718589847,0,0,0.0,0,
T001665,24.2,22,CH,fuel,pos,0.03,0,3.2268439945173775,0,0,0.0,0,
T001260,34.29,8,DE,fuel,mobile,0.19,0,3.5635996376871786,0,0,0.0,0,
T000487,12.82,7,CH,restaurant,pos,0.091,0,2.626116818339524,0,0,0.0,0,
T000559,19.06,10,CH,restaurant,mobile,0.137,0,2.9987277825337895,0,0,0.0,0,
T001141,56.0,13,CH,grocery,mobile,0.115,0,4.04305126783455,0,0,0.0,0,
T001119,46.08,8,CH,restaurant,pos,0.019,0,3.851848282392076,0,0,0.0,0,
T000801,18.0,16,CH,fuel,desktop,0.071,0,2.9444389791664403,0,0,0.0,0,
T000512,21.26,7,CH,fuel,mobile,0.049,0,3.102791345847399,0,0,0.0,0,
T000633,18.99,14,CH,fuel,desktop,0.147,0,2.995232148512309,0,0,0.0,0,
T001921,38.43,10,IT,fuel,mobile,0.181,0,3.674526947889536,0,0,0.0,0,
T001787,15.62,10,FR,retail,desktop,0.011,0,2.810606789427302,0,0,0.0,0,
T001545,32.5,8,DE,retail,desktop,0.038,0,3.5115454388310208,0,0,0.0,0,
T001150,13.53,21,CH,restaurant,mobile,0.158,0,2.6762154775821916,0,0,0.0,0,
T000790,31.75,6,CH,restaurant,pos,0.085,0,3.488902962081261,1,0,0.0,0,
T000116,24.03,15,CH,retail,mobile,0.022,0,3.2200751054436827,0,0,0.0,0,
T000740,8.13,15,CH,fuel,mobile,0.141,0,2.211565694606877,0,0,0.0,0,
T001690,34.88,15,CH,fuel,desktop,0.087,0,3.5801800371905954,0,0,0.0,0,
T001081,19.89,15,IT,grocery,pos,0.078,0,3.0392705755684744,0,0,0.0,0,
T000830,10.95,18,IT,fuel,desktop,0.092,0,2.4807312783775197,0,0,0.0,0,
T000119,38.52,13,FR,retail,pos,0.104,0,3.6768068728796672,0,0,0.0,0,
T000656,24.74,18,CH,fuel,mobile,0.139,0,3.2480462021679806,0,0,0.0,0,
T001907,12.48,14,CH,grocery,mobile,0.112,0,2.601207105484161,0,0,0.0,0,
T000635,9.09,7,CH,retail,desktop,0.1,0,2.3115448343655176,0,0,0.0,0,
T000369,15.43,17,FR,grocery,mobile,0.062,0,2.799108932049177,0,0,0.0,0,
T000268,18.84,13,DE,retail,mobile,0.138,0,2.987700101856727,0,0,0.0,0,
T000655,25.42,14,IT,fuel,desktop,0.166,0,3.2741212990941793,0,0,0.0,0,
T000935,18.15,11,DE,grocery,mobile,0.132,0,2.952302715626655,0,0,0.0,0,
T000822,97.45,21,DE,restaurant,mobile,0.155,0,4.589548805085134,0,0,0.005,0,LOW
T000866,29.12,20,CH,grocery,mobile,0.107,0,3.405189402931693,0,0,0.0,0,
T000046,18.61,15,IT,retail,desktop,0.021,0,2.976039640208255,0,0,0.0,0,
T001373,9.32,10,CH,restaurant,pos,0.012,0,2.334083760053417,0,0,0.0,0,
T001708,22.66,19,FR,retail,mobile,0.068,0,3.1637858585502405,0,0,0.0,0,
T000991,7.21,22,CH,fuel,mobile,0.094,0,2.105352923464337,0,0,0.0,0,
T000876,17.98,15,CH,fuel,mobile,0.144,0,2.9433857931817817,0,0,0.0,0,
T000773,43.97,17,CH,restaurant,mobile,0.159,0,3.805995600782616,0,0,0.0,0,
